Entity_LogicalId,Entity_EU_ReferenceNumber,Address_City,Address_Street,Address_PoBox,Address_ZipCode,Address_Region,Address_Place,Address_AsAtListingTime,Address_ContactInfo,Address_CountryIso2Code,Address_CountryDescription,Address_Remark
3822,EU.3953.70,Tehran,"Parchin Forked Rd.,  35th km. Khavaran Rd., Pakdasht",,,,,NO,(Factory),IR,IRAN (ISLAMIC REPUBLIC OF),Factory
3822,EU.3953.70,Tehran,Nobonyad Square,,15765-358,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3822,EU.3953.70,"Varamin, Parchin","Khavaran  Road Km 30-35, Parchin Special Road",,,,,NO,WEB[http://icig.ir/]\nPHONE[+98 21 2258929; +98 21 35243153; +98 21 3130626],IR,IRAN (ISLAMIC REPUBLIC OF),
3822,EU.3953.70,Tehran,"2nd Floor, Sanam Bldg., 3rd Floor, Sanam Bldg., Nobonyad Square,",16765/358,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3822,EU.3953.70,Tehran,Pasdaran Square,16765/358,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3823,EU.3954.35,Tehran,,1656/13455,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3823,EU.3954.35,Tehran,"Karaj special road – after Ekbatan overpass – beside the commercial customs, Mehrabad International Airport",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3825,EU.3963.71,Tehran,4 Km Karaj Road,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3825,EU.3963.71,Tehran,"Unit 207, Tarajit Maydane Taymori (or Teimori) Square, Basiri Building, Tarasht",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3826,EU.3964.36,Tehran,Pasdaran Road 15,,,,,NO,PHONE[+98 21 2546008; +98 21 2556772; +98 21 88969501]\nFAX[+98 21 2556830; +98 21 88969501],IR,IRAN (ISLAMIC REPUBLIC OF),
3826,EU.3964.36,Tehran,"Farzam Alley, No 3, Fatemi Square, Palestine St",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3826,EU.3964.36,Tehran,Km. 25th of Khavaran Rd.,,,,,NO,(factory address),IR,IRAN (ISLAMIC REPUBLIC OF),factory address
3826,EU.3964.36,Tehran,,19575/596,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3826,EU.3964.36,Tehran,"3rd Fl., Sanam Bldg., Nobonyad Sq., Pasdaran Ave.",,19579,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3827,EU.3965.1,Isfahan,,81465/478,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3827,EU.3965.1,Isfahan,Mobarakeh Road Km 45,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3828,EU.3966.63,Tehran,Pasdaran Ave.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3829,EU.3976.64,Tehran,"Damavand Tehran Highway, No 5, Eslami St., Golestane Sevvom St., Pasdaran St.",16595/159,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3830,EU.3977.29,Tehran,"Pasdaran Street, Across from Golestan Haftom, Building 3110, Apartment 5",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3830,EU.3977.29,Tehran,"Opposite to Golestan Np. 7, Bldg. No 110, Suite No 5, Pasdaran Street",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3831,EU.3978.91,Tehran,Noboniad Sq.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3831,EU.3978.91,Tehran,,19585-774,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3831,EU.3978.91,Tehran,"Khorasan Road, Lavizan, Parchin",19395-4731,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3831,EU.3978.91,Tehran,,19395-4731,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3840,EU.1807.55,Tehran,"28 Shian 5, Lavizan",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3840,EU.1807.55,Tehran,"Langare Street, Nobonyad Square",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3842,EU.1847.59,Tehran,Pasdaran Av.,Box 19585/777,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3844,EU.1848.24,Tehran,"Pasdaran Av., PO Box 19585/777",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3846,EU.1779.27,Tehran,Pasdaran Ave.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3846,EU.1779.27,Tehran,Zartosht Street,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3846,EU.1779.27,Tehran,,19585/777,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3846,EU.1779.27,Tehran,North Felestine Ave.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
3960,EU.1693.80,Tripoli,Bab Ben Ghasheer,,,,,NO,,LY,LIBYA,
3962,EU.1743.40,Tripoli,Ghout El Shamal,,,,,NO,,LY,LIBYA,
4020,EU.1787.1,"Miramshah, North Waziristan",Kela neighbourhood/Danda neighbourhood,,,,,NO,,PK,PAKISTAN,
4020,EU.1787.1,"Miramshah, North Waziristan",Manba’ul uloom Madrasa,,,,,NO,,PK,PAKISTAN,
4020,EU.1787.1,"Miramshah, North Waziristan",Dergey Manday Madrasa,,,,,NO,,PK,PAKISTAN,
4142,EU.1649.59,Kuwait,Al-Salibekhat area,,,,,NO,((residence as at March 2009)),KW,KUWAIT,(residence as at March 2009)
4282,EU.1708.55,Tehran,"Araj Forkway, Pasdaran Ave.",19395/5339,,,,NO,(P.O. Box 19395/5339),IR,IRAN (ISLAMIC REPUBLIC OF),P.O. Box 19395/5339
4282,EU.1708.55,Tehran,"No 24, 3rd Floor, Sink St., after Beheshti St., Northern Sohrevardi Ave.",,15779,,,NO,PHONE[+98 21 8757587; +98 21 7863352; +98 21 88757587]\nEMAIL[fadjr@isiran-net.com; info@sanamel.com]\nFAX[+98 21 8757588; +98 21 7867810; +98 21 88757588; +98 21 22549738],IR,IRAN (ISLAMIC REPUBLIC OF),
4283,EU.1709.20,Tehran,,13185/3198,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
4283,EU.1709.20,Tehran,"28 Shian 5, Lavizan",,,,,NO,WEB[https://www.ettehad-group.com],IR,IRAN (ISLAMIC REPUBLIC OF),
4283,EU.1709.20,Tehran,,19395/6874,,,,NO,WEB[https://www.ettehad-group.com],IR,IRAN (ISLAMIC REPUBLIC OF),
4283,EU.1709.20,Tehran,"Langare Street, Nobonyad Square",,,,,NO,WEB[https://www.ettehad-group.com],IR,IRAN (ISLAMIC REPUBLIC OF),
4286,EU.1757.95,Tehran,,16595/159,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
4287,EU.1758.60,Mashad,2nd km of Khalaj Road End of Seyyedi St.,91735-549,91735,,,NO,WEB[ www.khwarizmi.ir]\nPHONE[+98 511 3853008; +98 511 3870225],IR,IRAN (ISLAMIC REPUBLIC OF),
4288,EU.1759.25,Tehran,"Nobonyad Blvd., Pasdaran Avenue,",19575/361,,,,NO,WEB[ www.nirubattery.com; www.niruco.com]\nPHONE[+98 21 251 0523/ 254 7093; +98 21 22547094; +98 21 22567608-9; +98 21 2545084]\nEMAIL[info@nirubattery.com; export@niruco.com; niru@isiran.com],IR,IRAN (ISLAMIC REPUBLIC OF),
4288,EU.1759.25,Tehran,"End of Pasdaran Avenue, Nobonyad Square,",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
4288,EU.1759.25,Tehran,"Next to Shahid Babaei Exp. way, Nobonyad Sq.",,16689,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
4288,EU.1759.25,Tehran,"Next to Babee Exp. Way, Nobonyad Sq.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
4290,EU.1773.43,Tehran,,16785/195,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
4686,EU.3735.68,Kinshasa,,,,,,NO,"(Address: Kinshasa, Democratic Republic of the Congo (as of June 2016))",CD,"CONGO, Democratic Republic of (was Zaire)","Address: Kinshasa, Democratic Republic of the Congo (as of June 2016)"
5220,EU.1580.25,"Barangay Mal-Ong, Anda, Pangasinan Province",,,,,,NO,,PH,PHILIPPINES,
5220,EU.1580.25,"Sitio Dueg, Barangay Maasin, San Clemente, Tarlac Province",,,,,,NO,,PH,PHILIPPINES,
5220,EU.1580.25,"Cubao, Quezon City",50 Purdue Street,,,,,NO,,PH,PHILIPPINES,
5240,EU.1493.53,"Barangay Mangayao, Tagkawayan, Quezon",,,,,,NO,,PH,PHILIPPINES,
5240,EU.1493.53,"Barangay Tigib, Ayungon, Negros Oriental",,,,,,NO,,PH,PHILIPPINES,
5260,EU.1530.20,"Concepcion, Zaragosa, Nueva Ecija",,,,,,NO,,PH,PHILIPPINES,
5261,EU.1736.31,"Punta, Santa Ana, Manila",3111 Ma. Bautista,,,,,NO,,PH,PHILIPPINES,
5263,EU.1628.92,Caloocan City,10th Avenue,,,,,NO,,PH,PHILIPPINES,
5264,EU.1679.62,"Atimonana, Quezon Province",,,,,,NO,,PH,PHILIPPINES,
5265,EU.4047.51,"Cubao, Quezon City",50 Purdue Street,,,,,NO,,PH,PHILIPPINES,
5266,EU.2122.90,"Punta, Santa Ana, Manila",3111 Ma. Bautista,,,,,NO,,PH,PHILIPPINES,
5283,EU.2267.78,Tehran,,18575-365,,,,NO,(ran Electronics Industries),IR,IRAN (ISLAMIC REPUBLIC OF),ran Electronics Industries
5285,EU.2179.44,Tehran,"No 221, Phase 4, North Falamak-Zarafshan Intersection, Shahrak-E-Ghods",,14678,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5286,EU.2225.47,Tehran,Corner of Imam Ali Highway and Babaei Highway,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5286,EU.2225.47,Isfahan,"Shahin Shahr  Township, End of Ferdowsi  Avenue",83154/115,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5286,EU.2225.47,Isfahan,,83154/115,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5288,EU.2091.70,"Abbas Abad District, Tehran",West side of Dabestan Street,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5288,EU.2091.70,Tehran,"Pasdaran  Street, South Noubonyand Square",19315-189,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5288,EU.2091.70,Tehran,,16315-189,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5288,EU.2091.70,Tehran,Pasdaran Ave,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5288,EU.2091.70,Tehran,"Sarhang Sakhaei Street, Ferdowsi  Avenue",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5288,EU.2091.70,Tehran,"Ferdowsi Avenue, Sarhang Sakhaei  Street",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5290,EU.2121.28,Tehran,,16595/365,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5294,EU.3342.23,Biskra,No. 7250 Zeribat El Oued,,,,,NO,"(Incarcerated in the Blida penitentiary, Algeria as of November 2023)",DZ,ALGERIA,"Incarcerated in the Blida penitentiary, Algeria as of November 2023"
5352,EU.2257.77,Kiel,58 Iltisstrasse,,24143,,,NO,,DE,GERMANY,
5357,EU.2158.77,Langen,133 Südliche Ringstrasse,,63225,,,NO,(previous address),DE,GERMANY,previous address
5357,EU.2158.77,,,,,,,NO,(Deported from Germany to Türkiye in February 2019),TR,TURKEY,Deported from Germany to Türkiye in February 2019
5418,EU.2170.68,Islamabad (Tehsil and District),"Barahkoh, P.O. DO",,,,,NO,,PK,PAKISTAN,
5418,EU.2170.68,"Rinala Khurd, Tehsil Rinala Khurd, District Okara",Chak No. 18/IL,,,,,NO,,PK,PAKISTAN,
5419,EU.2221.90,"Lahore, Tehsil, Lahore City","116E Mohalla Johar, Lahore, Tehsil,",,,Lahore District,,NO,(Location as of May 2008),PK,PAKISTAN,Location as of May 2008
5421,EU.3638.95,,,,,,"Rutshuru Territory, North Kivu",NO,"(Address: Rutshuru Territory, North Kivu, Democratic Republic of the Congo (As of June 2016).)",CD,"CONGO, Democratic Republic of (was Zaire)","Address: Rutshuru Territory, North Kivu, Democratic Republic of the Congo (As of June 2016)."
5469,EU.4010.2,Pyongyang,,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5475,EU.4097.56,Pyongyang,,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5482,EU.4204.82,Pyongyang,"Haeudong, Pyongchen District",,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5492,EU.4187.20,Pyongyang,Central District,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5493,EU.4188.82,Pyongyang,Pot’onggang District,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5493,EU.4188.82,Pyongyang,"Rakwon-dong, Pothonggang District",,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5494,EU.4189.47,Pyongyang,1 Saemul - Dong Pyongchon District,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5496,EU.4202.55,Kish Island,Sanaee St.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5497,EU.4203.20,Pyongyang,"Rakwon-dong, Pothonggang District",,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5500,EU.2037.48,Peshawar,Ganj District,,,,,NO,,PK,PAKISTAN,
5501,EU.4205.47,Pyongyang,,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5502,EU.4190.72,"Chilgol, Pyongyang",,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5502,EU.4190.72,Pyongyang,"Sengujadong 11-2/(or Kwangbok-dong), Mangyongdae District",,,,,NO,"PHONE[+850-2-18111, 18222 (ext. 8573)]\nFAX[+850-2-381-4687]\n(Sengujadong 11-2/(or Kwangbok-dong), Mangyongdae District, Pyongyang, North Korea.\n\nTelephone numbers: +850-2-18111, 18222 (ext. 8573). Facsimile number: +850-2-381-4687.)",KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","Sengujadong 11-2/(or Kwangbok-dong), Mangyongdae District, Pyongyang, North Korea.\n\nTelephone numbers: +850-2-18111, 18222 (ext. 8573). Facsimile number: +850-2-381-4687."
5522,EU.2200.26,Ouagadougou,,,,,,NO,,BF,BURKINA FASO,
5529,EU.3298.47,Amman,,,,,,NO,,JO,JORDAN,
5529,EU.3298.47,Khan Dari,,,,,,NO,(previous),IQ,IRAQ,previous
5529,EU.3298.47,"Asas Village, Abu Ghurayb",,,,,,NO,(previous),IQ,IRAQ,previous
5529,EU.3298.47,,,,,,,NO,(previous),EG,EGYPT,previous
5562,EU.1885.36,Conakry,,,,,,NO,,GN,GUINEA,
5613,EU.4219.5,Pyongyang,"Rakwon-dong, Pothonggang District",,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5618,EU.3299.12,Deir ez-Zor Governorate,,,,,,NO,,SY,SYRIAN ARAB REPUBLIC,
5625,EU.1946.59,Algiers,Cité Djenane Mabrouk,,,,,NO,,DZ,ALGERIA,
5626,EU.1985.1,,Cité Feradj Lakhdar,,,Sidi Bel Abbes,Merine,NO,,DZ,ALGERIA,
5646,EU.2059.77,Mashad,P.O. Box 91735-549,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5646,EU.2059.77,Mashad,"Khalage Rd. (Amin Industrial Estate), Seyedi District",,,,,NO,WEB[www.amincomplex.ir],IR,IRAN (ISLAMIC REPUBLIC OF),
5646,EU.2059.77,Mashad,"Khalaj Rd. (Kaveh Complex), Seyedi St.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5646,EU.2059.77,Mashad,"Khalaj St., End of Seyyedi Alley",,91638,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5646,EU.2059.77,Mashad,Km. 8th of Asiaei Rd.,,,,,NO,(Factory),IR,IRAN (ISLAMIC REPUBLIC OF),Factory
5646,EU.2059.77,Mashad,"No 160, Besat Blvd., Ahmad-Abad 2nd 30-Meter St.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5651,EU.2032.29,Tehran,"No 221, Phase 4, North Falamak-Zarafshan Intersection, Shahrak-E-Ghods",,14678,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5651,EU.2032.29,Tehran,"No 25, Valiasr Jonoobi, Azizi Street, Azadi Sq. NE",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5653,EU.2033.91,Tehran,"No 25, Valiasr St., Azadi Sq.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5654,EU.2060.5,Tehran,"No 2 Firouzeh Alley, Shahid Hadjipour St., Resalat Highway",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5655,EU.2061.67,Tehran,,16765/3476,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5656,EU.2062.32,Tehran,Takhti Three-way Intersection,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5657,EU.2063.94,Tehran,"121, First Golestan Street, Pasdaran",,65916,Tehran Province,,NO,PHONE[44234261],IR,IRAN (ISLAMIC REPUBLIC OF),
5657,EU.2063.94,,Sadouq Street – No 5 (Mr Engineer Azad – Iran Concrete Association),,1461934358,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5657,EU.2063.94,Tehran,Ashrafi Esfahani to the north – above Hakim Bridge – before Chirag Bagh Faiz – East Ayatollah,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5657,EU.2063.94,Tehran,"5/1, Niroo Alley, Padegan-e-Valiasr Street, Sepah Square",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5660,EU.2067.51,Mashad,"Km 4 Khalaj Road, end of Seyyedi Street",,91638,,,NO,WEB[www.kavehtools.ir],IR,IRAN (ISLAMIC REPUBLIC OF),
5660,EU.2067.51,Mashad,,91735/549,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5660,EU.2067.51,Mashad,"3rd Km of Khalaj Rd., Seyyedi Street",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5660,EU.2067.51,Tehran,Moqan St.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5662,EU.2021.63,Tehran,"Kalery Bldg., Damovand Road",,1916,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5663,EU.2022.28,Tehran,No 2 Iravan St. – Tishfoon St. – Khaje Abdol ah Ansari St. – Shariati St.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5670,EU.1828.22,Tehran,"No 98 East Atefi St., Africa Blvd.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5672,EU.1830.12,Tehran,,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5673,EU.1831.74,Tehran,"Ghorb-e Ghaem Building, Valiasr St., Azizi Blvd., Azadi Sq.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5673,EU.1831.74,Tehran,"Eastern 14th St.,  Beihaghi Blvd., Arjantin Sq.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5676,EU.1834.66,Tehran,"No 57, Eftekhar St., Larestan St., Motahhari Ave.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5676,EU.1834.66,Tehran,,16765-34,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5676,EU.1834.66,Tehran,"No. 57, Oftani St., Larestan St., Motahari Ave.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5678,EU.1836.93,Tehran,"No 4 corner of Shad St.,  Mollasadra  Ave.,  Vanak Sq.",,,,,NO,WEB[www.sepasad.com]\nPHONE[+98 21 88643750],IR,IRAN (ISLAMIC REPUBLIC OF),
5679,EU.1837.58,Tehran,"After Atashneshani Square, Khojir region, southeastern Tehran",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5680,EU.1856.95,Tehran,Southeast Tehran,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5681,EU.1858.25,Tehran,"Next to Nirou Battery Mfg. Co, Shahid Babaii Expressway, Nobonyad Square",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5681,EU.1858.25,Tehran,Pasdaran St.,16765,1835,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5681,EU.1858.25,Tehran,Babaei Highway — Next to Niru M.F.G,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5684,EU.1860.15,Tehran,"Pasdaran Ave., Next to Telecommunication Industry",,16588,,,NO,PHONE[+98 35 15220322]\nFAX[+98 35 1523096],IR,IRAN (ISLAMIC REPUBLIC OF),
5684,EU.1860.15,Yazd,,89195/878,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5684,EU.1860.15,Yazd,Km 5 of Taft Road,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5684,EU.1860.15,Yazd,,89195/678,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5713,EU.1955.95,Tehran,"No. 1, 37th Avenue, Asadabadi Street",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5714,EU.1956.60,Tehran,Pasadaran Av.,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5719,EU.2001.61,Tehran,Mehrabad Airport,13445-885,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5725,EU.2042.30,Esfahan,"P.O. Box 83145-311, 28 km Esfahan – Tehran Freeway, Shahin Shahr",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5725,EU.2042.30,Tehran,"P.O. Box 14155-5568, No. 27 Ahahamat Aave., Vallie Asr Square",,15946,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5725,EU.2042.30,Esfahan,P.O. Box 81465-935,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5725,EU.2042.30,Isfahan,Shahih Shar Industrial Zone,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5725,EU.2042.30,Tehran,"P.O. Box 8140, No. 107 Sepahbod Gharany Ave.",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5726,EU.2068.16,"Saradr-e Jangal, Tehran",156 Golestan Street,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5726,EU.2068.16,Tehran,"Yousef Abad District, No. 1, 37th Street,",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5726,EU.2068.16,Esfahan,"Khalij-e Fars Boulevard, Kilometre 10 of  Atomic Energy Road, Rowshan Shahr, Third  Moshtaq Street",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5729,EU.2079.79,Tehran,107 Sepahbod Gharani Avenue,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5729,EU.2079.79,Tehran,Ave. Sepahbod Gharani P.O. Box 15815/1775,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5729,EU.2079.79,Tehran,Ave. Sepahbod Gharani P.O. Box 15815/3446,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5730,EU.1958.87,Isfahan,,81465-117,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5730,EU.1958.87,Isfahan,Kaveh Ave.,81465-313,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5735,EU.2005.18,Tehran,"No. 2417 Valiasr St., corner of 14th St.",15178 43316,15178,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5740,EU.1880.17,Tehran,Gheytariyeh Avenue - no  153 - 3rd Floor - PO BOX  17665/153 6 19389,17665/153 6 19389,,,,NO,,00,UNKNOWN,
5743,EU.1884.71,Tehran,,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5745,EU.1907.20,Tehran,"Unit 5, 9th floor, Sarve Tower, Saadat  Abad",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5745,EU.1907.20,Tehran,16th km Karaj Special Road,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5746,EU.1908.82,Tehran,West Lavasani,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5760,EU.2078.17,Tehran,,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5763,EU.1965.96,Tehran,,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5764,EU.2039.75,Tehran,,P.O. Box 19575-657,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
5764,EU.2039.75,Tehran,No 216 (Former 319) Bahonar Avenue (Niavaran),,,,,NO,WEB[www.sepanir.com]\nPHONE[+98 21 22833960; +98 22833960]\nFAX[+98 2122 833970],IR,IRAN (ISLAMIC REPUBLIC OF),
5793,EU.2291.0,Karachi,,,,,,NO,,PK,PAKISTAN,
5804,EU.2337.40,Kandahar Province,Daman District,,,,,NO,,AF,AFGHANISTAN,
5806,EU.3608.92,North Kivu Province,,,,North Kivu Province,,NO,"(Address: North Kivu Province, Democratic Republic of the Congo (as of June 2016).)",CD,"CONGO, Democratic Republic of (was Zaire)","Address: North Kivu Province, Democratic Republic of the Congo (as of June 2016)."
5807,EU.3734.6,,,,,North Kivu,"Kikoma forest, Bogoyi, Walikale",NO,"(FDLR HQ at Kikoma forest, Bogoyi, Walikale, North Kivu, Democratic Republic of the Congo (as of June 2011).)",CD,"CONGO, Democratic Republic of (was Zaire)","FDLR HQ at Kikoma forest, Bogoyi, Walikale, North Kivu, Democratic Republic of the Congo (as of June 2011)."
5808,EU.3634.41,,,,,South Kivu,,NO,(As of June 2016),CD,"CONGO, Democratic Republic of (was Zaire)",As of June 2016
5809,EU.3650.86,Rubavu,,,,Mudende,,NO,,RW,RWANDA,
5810,EU.4183.63,Pyongyang,"c/o Reconnaissance General Bureau Headquarters, Hyongjesan-Guyok",,,,,NO,PHONE[+850-2-18111(ext. 8327)]\nEMAIL[pac@silibank.com and kndic@co.chesin.com]\n(Email addresses: pac@silibank.com and kndic@co.chesin.com.\n\nTelephone number: +850-2-18111(ext. 8327). Facsimile number: +850-2- 3814685 and +850-2- 3813372),KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Email addresses: pac@silibank.com and kndic@co.chesin.com.\n\nTelephone number: +850-2-18111(ext. 8327). Facsimile number: +850-2- 3814685 and +850-2- 3813372
5810,EU.4183.63,Pyongyang,Nungrado,,,,,NO,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",
5810,EU.4183.63,Pyongyang,Chilgol-1 dong,,,,Mangyongdae District,NO,"(Chilgol-1 dong, Mangyongdae District, Pyongyang, North Korea)",KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","Chilgol-1 dong, Mangyongdae District, Pyongyang, North Korea"
